features,layers,momentum,mean_score,std_score
5,8,0.1,0.6123720319770911,0.12856792541344406
5,8,0.5,0.6880431929364038,0.07144339765505496
5,8,0.9,0.7150280396134112,0.0012349361651354251
5,10,0.0,0.6559288867676888,0.11008647215971262
5,10,0.3,0.6262939983295548,0.11527329704952315
5,10,0.1,0.712953108220976,0.0054475835612457935
5,10,0.5,0.6701252833790717,0.05388720004048408
5,10,0.9,0.6919222049874716,0.06073702288901505
6,2,0.0,0.6388187567116096,0.15200338148244358
6,2,0.3,0.6843371912659586,0.08576743380249359
6,2,0.1,0.64063476912063,0.1409790445208483
6,2,0.5,0.7046474167760409,0.030752271926486264
6,2,0.9,0.6155148550292328,0.16734783665529662
6,3,0.0,0.6271471184822813,0.1692930575632024
6,3,0.3,0.6735890705166447,0.059737975854474934
6,3,0.1,0.5926261782603508,0.12297767101570486
6,3,0.5,0.7122694189237561,0.005185349965016664
6,3,0.9,0.5906001670445054,0.1619504169250746
6,5,0.0,0.6134900369884262,0.11751309248118366
6,5,0.3,0.6062701348287793,0.1472084557055083
6,5,0.1,0.6144851449707671,0.10860369601781561
6,5,0.5,0.6725641331583343,0.05815564789598303
6,5,0.9,0.6935759455912182,0.06282044397176854
6,8,0.0,0.6213220379429661,0.09964474741930128
6,8,0.3,0.6310678916597066,0.11799842344970896
6,8,0.1,0.6576959790001193,0.05104146108064373
6,8,0.5,0.669800739768524,0.08321967042779065
6,8,0.9,0.7126094738098079,0.0028180248322016823
6,10,0.0,0.672549815057869,0.06279320003679666
6,10,0.3,0.6466030306645985,0.10530503616650451
6,10,0.1,0.6328850972437656,0.09757250879281726
6,10,0.5,0.6562987710297101,0.08415600749825643
6,10,0.9,0.6522014079465457,0.12530077106115092
7,2,0.0,0.6453561627490753,0.12862983725237925
7,2,0.3,0.7119186254623553,0.005296900184167526
7,2,0.1,0.6203722706120988,0.15868115320383222
7,2,0.5,0.7001992602314759,0.02979765407895031
7,2,0.9,0.6290168237680467,0.17202686439077905
7,3,0.0,0.5567712683450663,0.187513422137277
7,3,0.3,0.7070743348049159,0.01718334655532512
7,3,0.1,0.6604331225390764,0.08329137408586143
7,3,0.5,0.6849242333850376,0.08544172430749888
7,3,0.9,0.702269418923756,0.03870502355855418
7,5,0.0,0.647681660899654,0.10574672828020519
7,5,0.3,0.6265374060374657,0.11332333842106904
7,5,0.1,0.6442811120391362,0.09787748469644116
7,5,0.5,0.6715391958000237,0.09436309354808188
7,5,0.9,0.6387077914330033,0.1522830896574447
7,8,0.0,0.641419878296146,0.09491464088649043
7,8,0.3,0.6403913614127192,0.09101670350257056
7,8,0.1,0.6574227419162393,0.0948702852713449
7,8,0.5,0.679058584894404,0.08978962113568618
7,8,0.9,0.6586290418804438,0.10882929449036662
7,10,0.0,0.6915177186493258,0.030800355898193667
7,10,0.3,0.6295072187089847,0.11818966542586373
7,10,0.1,0.6268345066221215,0.11615645423110715
7,10,0.5,0.6625700990335281,0.06836163326510383
7,10,0.9,0.7046677007517003,0.019471750830596882
8,2,0.0,0.5694750029829376,0.16000935083660575
8,2,0.3,0.679854432645269,0.09462638682796384
8,2,0.1,0.681823171459253,0.05697253313881452
8,2,0.5,0.7098520462951915,0.010808722421427074
8,2,0.9,0.7150280396134112,0.0012349361651354251
8,3,0.0,0.5686051783796684,0.1640606682883649
8,3,0.3,0.6514509008471542,0.11621041465763805
8,3,0.1,0.642818279441594,0.14175214579615877
8,3,0.5,0.7043049755399117,0.020597719421691658
8,3,0.9,0.6774406395418208,0.11906668232469907
8,5,0.0,0.661452094022193,0.09492494597134465
8,5,0.3,0.6766626894165373,0.05866415690116327
8,5,0.1,0.6577353537763989,0.09882514533649513
8,5,0.5,0.6866591098914211,0.04724454619747386
8,5,0.9,0.6773105834625939,0.1116037016158488
8,8,0.0,0.6701574991051188,0.06362501269929949
8,8,0.3,0.6891576184226226,0.055935844507448956
8,8,0.1,0.6745841784989859,0.06412604915880996
8,8,0.5,0.6773511514139124,0.07828081451719562
8,8,0.9,0.6466352463906454,0.13508798826725318
8,10,0.0,0.5695871614365827,0.12487974290251383
8,10,0.3,0.5636248657678081,0.1263782266541897
8,10,0.1,0.6804581792148908,0.07130560337935735
8,10,0.5,0.693238277055244,0.044821265792305415
8,10,0.9,0.7039935568547905,0.03468566160688195
9,2,0.0,0.5750244600882949,0.18208650241903773
9,2,0.3,0.678805631786183,0.09501596171458906
9,2,0.1,0.650349600286362,0.12203720869707765
9,2,0.5,0.7136451497434673,0.003140903601357171
9,2,0.9,0.7143383844409974,0.0027402638324194807
9,3,0.0,0.6922288509724377,0.03250621662214062
9,3,0.3,0.684233385037585,0.08397779009954469
9,3,0.1,0.6728994153442309,0.0740410804717685
9,3,0.5,0.69778308077795,0.046503797701987155
9,3,0.9,0.7094964801336355,0.008035495654966411
9,5,0.0,0.6784106908483476,0.04764710356794584
9,5,0.3,0.6189309151652547,0.11040492015113393
9,5,0.1,0.6145054289464265,0.10429862522940815
9,5,0.5,0.6677067175754683,0.06576483990685915
9,5,0.9,0.6260923517480014,0.1586586314583067
9,8,0.0,0.6760195680706358,0.08044982124716013
9,8,0.3,0.6500894881279085,0.0866048461351528
9,8,0.1,0.6434363441116812,0.10039920754587527
9,8,0.5,0.6663142823052142,0.054112448568828936
9,8,0.9,0.6392912540269656,0.124751556486772
9,10,0.0,0.6659778069442788,0.07513272980329111
9,10,0.3,0.6714520940221931,0.07465076381617439
9,10,0.1,0.6500727836773655,0.09089056876661882
9,10,0.5,0.6753060493974465,0.05081376968149517
9,10,0.9,0.7133050948574156,0.004732690700705525
10,2,0.0,0.5481732490156306,0.19825209651472733
10,2,0.3,0.7001551127550412,0.0416605207450265
10,2,0.1,0.683641570218351,0.08544838281293278
10,2,0.5,0.702942369645627,0.01879772444013213
10,2,0.9,0.5963441116811835,0.18038337248910669
10,3,0.0,0.6928898699439208,0.05927680177821699
10,3,0.3,0.638391600047727,0.13884639924583836
10,3,0.1,0.6243741796921609,0.1376386323887601
10,3,0.5,0.7070719484548383,0.019072334800707122
10,3,0.9,0.7150280396134112,0.0012349361651354251
10,5,0.0,0.7039875909795967,0.02955463057962259
10,5,0.3,0.6491528457224675,0.12381465789103706
10,5,0.1,0.6311036869108697,0.1307634173646211
10,5,0.5,0.65111323231118,0.10495995123381288
10,5,0.9,0.6622312373225151,0.12281265752430892
10,8,0.0,0.6394451736069681,0.09755293654896798
10,8,0.3,0.6431917432287316,0.08734241732517652
10,8,0.1,0.6694284691564253,0.08615635449676312
10,8,0.5,0.6794881279083641,0.07362198418548066
10,8,0.9,0.6586636439565685,0.1165246938458495
10,10,0.0,0.6552022431690728,0.09661632525932533
10,10,0.3,0.6725343037823648,0.04640251112564281
10,10,0.1,0.6376148430974824,0.1165532397579306
10,10,0.5,0.6752559360458179,0.07440400688682305
10,10,0.9,0.7098484667700752,0.006171779518244414
